project-id,location-id,date,time-intervals,direction-id,car,microbus,bus,truck,special vehicle,motorcycle,bicycle,total-vehicles,location-name,longitude,latitude,image-url
Tamarashvili,Loc6,2/27/24,18:00 - 18:15,6.2,270,6,1,0,2,9,2,290,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:00 - 18:15,6.3,173,1,2,0,1,9,0,186,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:15 - 18:30,6.1,172,3,1,0,0,9,2,187,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:15 - 18:30,6.2,280,1,0,0,2,13,0,296,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:15 - 18:30,6.3,154,5,2,0,0,5,0,166,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:30 - 18:45,6.1,181,2,2,0,0,8,0,193,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:30 - 18:45,6.2,289,3,1,1,1,10,0,305,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:30 - 18:45,6.3,202,2,4,0,0,7,0,215,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:45 - 19:00,6.1,158,1,2,0,0,9,2,172,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:45 - 19:00,6.2,307,5,0,2,0,8,0,322,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc6,2/27/24,18:45 - 19:00,6.3,177,1,2,0,0,6,0,186,Location 6,44.7570196,41.7212417,https://drive.google.com/file/d/1FOANpU957qRYEdt30ZeyugeX73sr2zhm/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.1,411,10,0,1,0,3,0,425,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.2,170,5,0,1,0,1,0,177,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.3,10,1,0,0,0,0,0,11,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.4,40,1,0,0,0,1,0,42,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.5,79,1,3,1,0,1,0,85,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.6,287,4,0,1,1,2,0,295,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.7,42,3,0,0,0,0,0,45,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:00 - 09:15,7.8,44,1,0,0,0,0,0,45,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.1,425,5,0,1,0,4,0,435,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.2,174,5,0,0,0,0,0,179,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.3,10,0,0,0,0,0,0,10,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.4,44,2,0,0,0,2,0,48,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.5,71,0,3,0,0,0,0,74,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.6,261,6,0,0,0,3,1,271,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.7,60,7,0,1,0,1,0,69,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:15 - 09:30,7.8,29,0,0,0,0,1,0,30,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.1,433,4,0,5,1,3,1,447,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.2,193,3,1,0,0,1,0,198,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.3,4,0,0,0,0,0,0,4,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.4,45,0,0,0,0,0,0,45,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.5,85,0,1,0,0,0,0,86,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.6,289,7,1,3,0,3,1,304,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.7,62,0,0,0,0,0,0,62,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:30 - 09:45,7.8,48,2,0,0,0,0,0,50,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.1,437,7,0,3,0,2,0,449,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.2,171,5,0,1,1,1,0,179,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.3,6,1,0,0,0,0,0,7,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.4,57,0,0,0,0,0,0,57,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.5,98,3,2,1,2,1,0,107,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.6,264,4,0,2,1,3,0,274,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.7,77,1,0,0,0,2,0,80,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,09:45 - 10:00,7.8,43,2,0,1,0,0,0,46,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.1,387,7,0,9,3,10,0,416,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.2,191,4,0,0,0,8,0,203,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.3,0,0,0,0,0,0,0,0,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.4,35,1,0,0,0,4,0,40,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.5,125,0,2,0,3,0,0,130,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.6,229,6,1,0,0,14,2,252,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.7,89,1,0,0,0,4,0,94,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:00 - 18:15,7.8,49,0,0,0,0,2,0,51,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.1,316,5,0,1,1,12,0,335,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.2,222,2,0,0,0,3,0,227,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.3,0,0,0,0,0,0,0,0,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.4,26,0,0,0,0,6,0,32,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.5,124,3,2,0,0,1,0,130,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.6,232,2,0,0,2,14,0,250,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.7,78,1,0,0,0,3,0,82,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:15 - 18:30,7.8,44,2,0,0,0,7,0,53,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.1,326,11,0,5,1,8,0,351,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.2,185,3,1,2,0,6,0,197,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.3,1,0,0,0,0,0,0,1,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.4,26,0,0,0,0,5,0,31,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.5,151,2,3,0,0,1,0,157,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.6,258,2,2,0,1,10,0,273,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.7,82,1,0,1,0,6,0,90,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:30 - 18:45,7.8,68,3,0,0,0,4,0,75,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.1,347,3,0,2,0,20,0,372,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.2,180,1,0,0,0,7,0,188,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.3,0,0,0,0,0,0,0,0,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.4,17,0,0,0,0,11,0,28,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.5,128,1,2,0,0,2,0,133,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.6,290,5,0,2,0,11,0,308,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.7,66,0,0,0,0,1,0,67,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
Tamarashvili,Loc7,2/27/24,18:45 - 19:00,7.8,52,0,0,0,0,2,0,54,Location 7,44.7576794,41.7194183,https://drive.google.com/file/d/1cU9cPfoVrNlQ8yWrOfvZstNwGrbHufBq/view?usp=sharing
